id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41971983,ADA Accessible Family Suite,310731324,Hotel Des Arts,,Financial District,37.79105,-122.40378,Private room,196,1,38,2022-08-08,1.71,7,325,23,License not needed per OSTR
41974014,Residential Triple Family Suite,310731324,Hotel Des Arts,,Financial District,37.78938,-122.40572,Private room,143,1,13,2022-07-05,0.70,7,345,10,License not needed per OSTR
42757456,Lovely 2BR in South Beach Near Oracle Park w/ Gym,48005494,Zeus,,South of Market,37.78302,-122.38973,Entire home/apt,209,30,3,2022-04-19,0.17,35,340,1,
42757602,Stylish 2BR Near Embarcadero & Caltrain w/ Gym,48005494,Zeus,,South of Market,37.78119,-122.38925,Entire home/apt,205,30,3,2022-08-09,0.25,35,280,3,
42484382,Nob Hill Room w/ Workspace Near Dtown & USquare!,27368404,Eddie,,Nob Hill,37.79575,-122.41056,Private room,102,30,4,2021-12-13,0.14,4,280,2,
42758553,Modern 1BR Near Downtown SF w/ Amenities,48005494,Zeus,,South of Market,37.78348,-122.38946,Entire home/apt,185,30,3,2022-01-17,0.16,35,335,1,
42758709,Upscale 1BR in South Beach w/ Gym Near Caltrain,48005494,Zeus,,South of Market,37.78338,-122.38977,Entire home/apt,188,30,4,2022-08-15,0.22,35,342,3,
41974184,Residential Quad Family Suite,310731324,Hotel Des Arts,,Financial District,37.78931,-122.4058,Private room,155,1,22,2022-08-22,0.91,7,338,11,Exempt
42484387,Plush New Room in the Heart of Nob Hill Near FiDi!,27368404,Eddie,,Nob Hill,37.797,-122.41051,Private room,115,30,4,2022-04-25,0.32,4,297,3,
41976381,❤️🌻King Luxury Modern Rm🌿/Comfy Bed/Deck/Laundry❤️,226555948,Gi'Angelo,,Excelsior,37.72612,-122.40241,Private room,64,120,2,2020-07-14,0.07,25,0,0,
42758918,Plush 1BR Near Embarcadero w/ Gym & Pool,48005494,Zeus,,South of Market,37.78308,-122.38948,Entire home/apt,183,30,2,2021-03-14,0.08,35,329,0,
42758981,Furnished 1BR Near FiDi & BART w/ Gym & Pool,48005494,Zeus,,South of Market,37.78193,-122.38996,Entire home/apt,183,30,1,2021-07-12,0.07,35,335,0,
42515202,"Hotel 32One, Standard Room, 2 Double Beds",333789199,Hotel 32One,,Chinatown,37.79102,-122.40678,Private room,279,1,5,2022-07-30,0.60,5,324,5,Exempt
42807849,"Mission Bay 2BR w/ Gym, BBQ, nr. Muni Lightrail",107434423,Blueground,,South of Market,37.772587,-122.393081,Entire home/apt,352,31,0,,,141,202,0,
43390057,Petite Auberge - Cozy Queen,162674732,Petite Auberge,,Downtown/Civic Center,37.789551,-122.411423,Private room,228,1,8,2022-05-20,0.32,4,272,1,Exempt
43390069,Petite Auberge - Deluxe King with Fireplace,162674732,Petite Auberge,,Downtown/Civic Center,37.789551,-122.411423,Private room,268,1,1,2022-07-23,0.64,4,257,1,Exempt
42515207,"Hotel 32One, ADA Room, 2 Double Beds",333789199,Hotel 32One,,Financial District,37.78935,-122.40495,Private room,279,1,91,2022-08-28,5.76,5,354,74,Exempt
43390075,Petite Auberge - Queen with Fireplace,162674732,Petite Auberge,,Downtown/Civic Center,37.789551,-122.411423,Private room,248,1,28,2022-03-14,1.17,4,277,13,Exempt
42515322,"Hotel 32One, ADA Room, 1 Full Bed",333789199,Hotel 32One,,Chinatown,37.7907,-122.40632,Private room,254,1,1,2022-06-20,0.37,5,353,1,Exempt
43390638,Canterbury at San Francisco- 3 Bedroom Presidentia,194953121,,,Downtown/Civic Center,37.78944,-122.41363,Entire home/apt,566,2,0,,,12,0,0,Exempt
42814290,Beautiful custom  condoCANNOT BE RENTED FOR<30 DAY,14380818,Stephen,,Western Addition,37.7878,-122.44031,Entire home/apt,295,31,0,,,1,0,0,
42515328,"Hotel 32One, Standard Room, 1 Double Bed",333789199,Hotel 32One,,Chinatown,37.79065,-122.40489,Private room,254,1,10,2022-08-25,0.67,5,355,7,Exempt
42841900,"Serene 1-BR Condo w Parking, in North Embarcadero",988375,Jennifer,,North Beach,37.80291,-122.40595,Entire home/apt,110,30,0,,,13,0,0,
43395762,Bright Sunset Master Bedroom with ensuite Bath,301855381,Hai Lin,,Outer Sunset,37.75168,-122.48952,Private room,81,1,11,2022-09-03,2.68,1,72,11,2022-003839STR
42517230,Stunning 1BR in Heublein Bldg + Pets OK,48005494,Zeus,,South of Market,37.77712,-122.39471,Entire home/apt,196,30,2,2022-03-28,0.08,35,0,1,
42517778,🌟 Bed and Breakfast at Golden Gate Park.,22252358,Mike,,Inner Sunset,37.7596,-122.47675,Private room,116,1,35,2022-09-04,1.15,2,273,21,STR-0003449
43406573,Elegance-prvt rm w/ba-North Beach/Telegraph Hill,330745922,Connie,,North Beach,37.80124,-122.40602,Private room,115,30,9,2022-08-28,0.34,8,125,5,
43412641,Private Guest Perch · Dolores Park · The Mission,46107941,Patti & Rob,,Mission,37.76077,-122.42561,Entire home/apt,263,1,170,2022-08-26,6.42,5,119,88,2022-005900STR
42856533,SF Parkside 3B/2B with dinning place&free parking,90349994,Juanjuan,,Parkside,37.73865,-122.48404,Entire home/apt,284,2,66,2022-08-31,4.21,1,68,44,STR-0004039
42520602,Top Holiday and Business Location,271162160,Steve,,Russian Hill,37.80063,-122.41907,Entire home/apt,240,30,0,,,1,0,0,
42867788,Donatello Hotel^,52178915,Jim,,Downtown/Civic Center,37.78697,-122.41104,Entire home/apt,121,2,20,2022-08-23,1.13,37,1,18,Exempt
42914481,Deluxe Queen Room with Shared Bathroom,309729224,Hayes Valley Inn,,Western Addition,37.77806,-122.42364,Private room,155,1,9,2022-05-07,0.56,4,351,4,0453731
43423845,San Francisco Victorian Home near Dolores Park,4440278,Emmanuel,,Castro/Upper Market,37.76211,-122.43069,Entire home/apt,725,30,3,2021-07-16,0.17,3,246,0,
43431631,Architect's House with Skyline Views in Noe Valley,13445416,Alex,,Noe Valley,37.74916,-122.43629,Entire home/apt,850,3,16,2022-08-08,0.64,1,289,7,pending
42525879,"Quiet & Gorgeous House - Backyard, Deck and Views",9389558,Susan,,Bernal Heights,37.74349,-122.41089,Entire home/apt,255,2,35,2022-08-24,1.14,1,0,16,STR-0004646
43431715,2 Bedroom Apt in NOPA with Parking,12372064,Julia L.,,Haight Ashbury,37.77496,-122.4414,Entire home/apt,199,4,11,2021-05-11,0.56,1,0,0,STR-0004881
42914792,Standard Double Room with Shared Bathroom,309729224,Hayes Valley Inn,,Western Addition,37.7781,-122.42401,Private room,128,1,19,2022-05-28,1.00,4,358,9,0453731
42914809,Standard Queen Room with Shared Bathroom,309729224,Hayes Valley Inn,,Western Addition,37.77822,-122.42418,Private room,137,1,82,2022-07-20,4.78,4,357,33,0453731
42914824,Standard Twin Room with Shared Bathroom,309729224,Hayes Valley Inn,,Downtown/Civic Center,37.77793,-122.42265,Private room,135,1,88,2022-08-21,3.36,4,350,65,0453731
42536368,One Bedroom Home by Bay with two free valet spots,218110608,Na,,Russian Hill,37.80471,-122.42132,Private room,650,1,14,2022-09-05,0.56,5,359,7,License not needed per OSTR
42917380,Master Bedroom in fully furnished Mid Century Apt,41954868,Heather,,Noe Valley,37.75424,-122.42772,Private room,83,30,0,,,1,0,0,
43432057,"White Swan, Deluxe Queen with Fireplace",163061723,White Swan Inn,,Downtown/Civic Center,37.789562,-122.411217,Private room,233,1,27,2022-08-14,0.97,4,257,21,Exempt
43432089,"White Swan, Luxury King with Fireplace",163061723,White Swan Inn,,Downtown/Civic Center,37.789562,-122.411217,Private room,273,1,3,2022-03-23,0.16,4,277,1,Exempt
43432094,"White Swan, Deluxe King with Fireplace",163061723,White Swan Inn,,Downtown/Civic Center,37.789562,-122.411217,Private room,253,1,33,2022-08-10,1.29,4,266,5,Exempt
42541579,Sunset in the Garden,188970468,Steve,,Parkside,37.74045,-122.48726,Private room,130,30,0,,,1,0,0,
43459680,Luxurious Boho Mission home w/ outdoor space,826995,Kary,,Mission,37.76042,-122.41961,Entire home/apt,229,30,3,2021-12-13,0.13,1,282,1,
43471386,79ab SFSU/Parkside masterensuite quiet priva entry,131200418,Lois,,Parkside,37.74289,-122.47397,Private room,65,30,5,2022-07-05,0.21,26,329,2,
42941567,Duboce Triangle Studio,303118342,Jesse,,Castro/Upper Market,37.76768,-122.43643,Entire home/apt,95,30,2,2022-05-30,0.25,21,97,2,
42956000,Lone Mountain/USF Efficiency,73356825,Drew,,Inner Richmond,37.77663,-122.456,Entire home/apt,60,30,2,2022-01-01,0.21,1,1,2,
42557380,Beautiful Grand Bedroom! (Russian Hill),158369175,Ejlam,,Marina,37.80265,-122.42533,Private room,80,30,0,,,7,0,0,
42973015,3 Bedroom Two Level City View Condo with Hot Tub,709325,Mark,,Twin Peaks,37.74758,-122.44562,Entire home/apt,193,30,1,2021-02-03,0.05,5,282,0,
44118516,Entire 4-bedroom home in heart of San Francisco,370518,Brent,,Mission,37.76803,-122.41786,Entire home/apt,349,3,48,2022-07-12,2.16,1,0,28,STR-0003483
42982252,The Oasis: Gorgeous Room in Beautiful Home!,2146719,Nikki,,Bayview,37.72004,-122.39395,Private room,49,30,8,2022-03-16,0.30,9,265,3,
43475468,Beautiful Mission District Home and Backyard,65136730,Ryan,,Mission,37.75721,-122.41245,Entire home/apt,300,30,0,,,1,0,0,
44120283,Luxurious Ghirardelli Square Aparthotel/Condo,354452046,Joseph,,Russian Hill,37.80502,-122.42313,Entire home/apt,854,30,1,2020-09-25,0.04,1,342,0,1130306
43477063,Stunning Sunset and Ocean View Apartment,250861,Belinda,,Outer Sunset,37.74718,-122.486,Entire home/apt,159,30,0,,,1,364,0,
42988830,Ashbury Garden Studio,173416916,Van,,Haight Ashbury,37.76912,-122.44732,Entire home/apt,90,30,0,,,24,311,0,
44135092,"Ready to Live & Work, Huge Private Roof Deck",80141391,Holly,,Financial District,37.78656,-122.39575,Entire home/apt,175,30,5,2022-07-31,0.20,1,313,3,
42989740,Private Modern Unit w/Private Hot Tub & Patio+pkng,54810554,Elizabeth,,Twin Peaks,37.75494,-122.4435,Entire home/apt,495,2,73,2022-07-29,2.77,2,348,4,Pending Application
43054806,Mediterranean Revival Flat with Spectacular Views,13694323,Marco,,Castro/Upper Market,37.75749,-122.43647,Entire home/apt,395,30,8,2022-07-31,0.30,1,148,3,
43477163,Large Private Bedroom next to Market Street,346671348,Jules,,Downtown/Civic Center,37.78241,-122.41051,Private room,39,30,0,,,4,0,0,
44139093,Beautiful 2 bed/2 bath - 1 block from Marina Blvd!,137027970,Leila,,Marina,37.80387,-122.43378,Entire home/apt,298,30,5,2022-06-30,0.20,1,207,4,
43477461,Bright Nice Studio,150732464,Salman,,Nob Hill,37.79525,-122.41931,Private room,55,30,1,2022-02-28,0.16,6,280,1,
43059936,DO NOT PUBLISH BEFORE MERGING 26110-KADA,302987199,Palihotel,,Downtown/Civic Center,37.78914,-122.40722,Private room,135,1,0,,,5,45,0,Exempt
44262841,Newly built Bernal Heights InLaw w/ Outdoor Space,155667185,Keri,,Bernal Heights,37.74676,-122.40702,Entire home/apt,144,2,73,2022-08-14,2.98,1,90,36,STR-0004442
43069186,"Nice 2 Bedrooms 1 bath private home, very quiet !",9080666,Sandy,,Ocean View,37.71867,-122.45046,Entire home/apt,97,30,2,2022-04-01,0.08,9,257,1,
43069303,San Francisco private room 5mins walk to the BART,79715071,Yusuke,,Ocean View,37.72063,-122.44992,Private room,42,120,2,2022-03-10,0.11,17,92,1,
43077495,Mission/Potrero Hill Private Bedroom,18415786,Charlie,,Mission,37.7539,-122.40743,Private room,75,31,0,,,1,0,0,
43485535,Cozy bedroom right next to Market Street,346671348,Jules,,Downtown/Civic Center,37.7829,-122.41032,Private room,45,30,0,,,4,0,0,
43487004,2 Bed Town Home + Rooftop + Gym l Dogpatch SF,248285981,The Landing,,Potrero Hill,37.75788,-122.39395,Entire home/apt,385,30,6,2022-07-06,0.27,10,218,1,
44280619,Immaculate Garden Apartment Near Presidio & GGPark,4920028,Julie,,Inner Richmond,37.77864,-122.47739,Entire home/apt,161,2,112,2022-09-04,4.38,1,85,68,STR-0004410
43488825,Bubble House Upstairs Flat - 2 BR 1  BTH by Beach,8597535,Laura,,Outer Sunset,37.75632,-122.49987,Entire home/apt,275,1,74,2022-08-21,2.66,2,0,26,STR-0000512
43089212,Airy and Comfy Bedroom with ensuite Bath,2984805,Darrell,,Excelsior,37.72439,-122.40512,Private room,68,1,64,2022-08-29,2.84,3,69,49,STR-0004367
44307673,"A Clean, Well-Lighted Place",2956748,Ajay,,Noe Valley,37.74943,-122.43556,Entire home/apt,165,30,7,2021-10-06,0.29,1,221,1,
43104480,Private Rooftop + Gym + 1BR Suite I Dogpatch SF,248285981,The Landing,,Potrero Hill,37.7585,-122.39524,Entire home/apt,195,30,7,2022-08-05,0.29,10,324,4,
43490760,Luxurious apartment in SF's Mission District,325077046,Masha,,Mission,37.75644,-122.41021,Entire home/apt,450,30,2,2022-08-07,0.85,1,178,2,1100014
44323000,Tall Loft Condo by  trendy Valencia corridor,988375,Jennifer,,South of Market,37.77215,-122.42167,Entire home/apt,165,30,2,2022-04-11,0.26,13,7,2,
43500476,SF City Chalet,35989641,Elie,,Outer Mission,37.72145,-122.44561,Entire home/apt,163,2,41,2022-08-15,1.86,1,284,22,License not needed per OSTR
43510827,SF Queen Garden Retreat (Cole Valley): Shared Home,43954646,Lance,,Inner Sunset,37.76494,-122.45471,Private room,82,30,1,2020-08-08,0.04,1,186,0,
44323323,Charming 2 BR guest suite with private parking,77807259,Guanying,,Outer Sunset,37.75216,-122.4841,Entire home/apt,220,2,82,2022-08-20,3.49,1,72,42,STR-0004885
43104823,Work from home master bedroom,235973276,Luke,,Inner Richmond,37.77506,-122.45805,Private room,65,30,0,,,1,0,0,
43126263,Petite Auberge - Petite Suite,162674732,Petite Auberge,,Downtown/Civic Center,37.789551,-122.411423,Private room,378,1,3,2022-02-12,0.16,4,245,2,Exempt
44339384,Convenient Studio Blocks from Union Square,4430421,Landmark,,Downtown/Civic Center,37.78566,-122.41023,Entire home/apt,81,30,1,2021-11-27,0.11,154,178,1,
43517881,Private Bedroom in a luxury house with parking,87606891,Amir,,Bayview,37.73656,-122.38597,Private room,55,30,1,2022-08-27,1,1,264,1,
44340065,Bright/Corner Downtown Studio,4430421,Landmark,,Downtown/Civic Center,37.78587,-122.41049,Entire home/apt,79,30,1,2020-08-30,0.04,154,177,0,
43525924,"Newly renovated apartment,best location+ parking",3688605,Irina,,Western Addition,37.78095,-122.42454,Entire home/apt,116,30,8,2022-03-13,0.36,1,0,2,
43131853,Newly remodeled condo heart of SOMA San Francisco,5569348,Sako,,South of Market,37.78306,-122.39982,Entire home/apt,110,180,0,,,1,0,0,
43147452,#LD15 Sunny room for 1-2 near Union Sq/Downtown,267895362,Rocky,,Nob Hill,37.79169,-122.4203,Private room,60,365,0,,,55,365,0,
44354428,Charming & chic 2bd Condo w parking QUIET LOCATION,8537620,Matt,,Castro/Upper Market,37.766075,-122.437706,Entire home/apt,259,30,4,2022-08-24,0.69,1,317,4,
43149204,Cozy Spacious Furnished 1BR-APT in the Heart of SF,7179228,Jonathan,,Inner Richmond,37.77813,-122.4562,Entire home/apt,120,30,9,2022-08-05,0.48,2,22,6,
43535706,Sunny Penthouse Garden View Flat (ColeValley),43918217,Mike,,Inner Sunset,37.76497,-122.4545,Entire home/apt,200,30,6,2022-04-30,0.27,8,310,1,
44361415,Sublease: Master Bedroom with Private Bathroom,4060217,Lydia,,South of Market,37.77276,-122.40877,Private room,62,366,0,,,1,0,0,
43544022,Private bedroom with 3 beds right next to Market!,346671348,Jules,,Downtown/Civic Center,37.78405,-122.41057,Private room,45,30,0,,,4,0,0,
43546682,Embarcadero Luxurious Stunning 1 bedroom & Parking,58041824,Annika,,North Beach,37.7991,-122.40121,Entire home/apt,175,30,10,2022-08-14,0.56,1,293,6,
43149731,Luxury & Large 2b/2b Condo- FiDi/Rincon Hill/SoMa,7088871,Shadi,,South of Market,37.78624,-122.39035,Entire home/apt,295,30,0,,,2,363,0,
43157614,Union Square large hotel studio,245447609,Kim,,Downtown/Civic Center,37.77897,-122.4232,Entire home/apt,200,2,0,,,6,0,0,timeshare
43186616,Stylish 2BR Suite + Private Rooftop + Gym,248285981,The Landing,,Potrero Hill,37.75869,-122.39502,Entire home/apt,225,30,7,2022-06-18,0.34,10,350,4,
44377815,"Spacious, Renovated, and Sunny Condo WITH PARKING",55491137,Mayank,,Mission,37.75586,-122.40585,Entire home/apt,180,30,1,2022-07-06,0.47,1,37,1,STR-0005687
43546854,#2 Contemporary private bedroom with private bath,48484514,Ye,,Parkside,37.74142,-122.47595,Private room,124,1,75,2022-08-20,2.76,3,63,14,STR-0004553
44378665,Covenient Mission Studio - 1/2 Block from Bart,4430421,Landmark,,Mission,37.76549,-122.41706,Entire home/apt,88,30,0,,,154,180,0,
43200504,Civic Center Vista,303118342,Jesse,,Western Addition,37.77548,-122.43234,Entire home/apt,132,30,0,,,21,342,0,
44388465,"Beautiful, Light Filled Condo in 10/10 Location",5817608,Jesse,,Western Addition,37.77175,-122.42934,Entire home/apt,138,30,5,2022-01-30,0.22,1,0,2,
43547939,#F38 Private Room.Noe Valley.Newly remodeled House,267895362,Rocky,,Noe Valley,37.75191,-122.42818,Private room,47,365,0,,,55,365,0,
44394000,Nice flat in vibrant neighborhood,9130610,Mark,,Mission,37.75776,-122.40889,Entire home/apt,450,4,14,2022-08-06,0.85,2,0,11,STR-0004894
43548028,Private bedroom in San Francisco,346671348,Jules,,Downtown/Civic Center,37.78321,-122.41045,Private room,45,30,0,,,4,0,0,
44394655,Spacious Mission District Studio!,4430421,Landmark,,Mission,37.76531,-122.41887,Entire home/apt,89,30,2,2021-07-10,0.08,154,169,0,
43220752,"Modern, Stylish 1Bd in Mission Dolores",19205444,Dorian,,Mission,37.7657,-122.42598,Entire home/apt,149,30,3,2022-06-04,0.18,1,281,1,
44419280,"Sunny, private deck, garage parking & EV charger",35038356,Vinona,,Noe Valley,37.74221,-122.43147,Entire home/apt,224,6,32,2022-08-16,1.31,1,42,11,pending
43221081,1800U - Modern 3B2B Upper Unit @ FWY & Light Rail,102405067,Ping,,Bayview,37.73678,-122.39551,Entire home/apt,136,30,56,2022-08-20,1.95,2,177,4,City registration pending
44420807,Cozy and Charming Inner Richmond Stay,358753140,Lillian,,Inner Richmond,37.78242,-122.47108,Entire home/apt,109,30,12,2022-08-21,0.53,1,97,8,
43221818,LUXURY 3 bdrm Presidential Penthouse at Wyndham,27647066,Ginger,,Downtown/Civic Center,37.78953,-122.41351,Private room,997,3,0,,,1,6,0,str-0002345
43565930,Cozy Nook in the Heart of Noe Valley,2761772,Traci,,Noe Valley,37.75034,-122.43334,Entire home/apt,84,30,38,2022-08-30,1.53,2,128,5,Pending Application
44434972,Jean’s private studio,352419230,Jean,,Excelsior,37.71604,-122.43452,Private room,79,1,20,2022-09-05,1.44,2,156,19,STR-0005134
43568590,Sunny 'Athens' Inspired Room w/ Private Bathroom,7433098,Aljosha,,Excelsior,37.72023,-122.42806,Private room,52,30,6,2022-07-16,0.25,2,57,3,
43568824,Sunny 'Brazil' Inspired Room w/ Private Bathroom,7433098,Aljosha,,Excelsior,37.71899,-122.4285,Private room,52,30,8,2022-08-16,0.36,2,80,5,
43568842,Cole Valley sunny and contemporary guest suite,158079868,Maggie,,Haight Ashbury,37.76557,-122.44984,Entire home/apt,245,2,61,2022-01-03,2.30,1,0,23,STR-0004552
43582741,Penthouse Studio ~ Safe Waterfront Location,32390258,Andy,,South of Market,37.78674,-122.38955,Entire home/apt,115,30,1,2021-02-01,0.05,1,322,0,
43605780,Cozy Comfy Beautiful 2 Beds 1 Bath in SF Sunset,347363658,May,,Outer Sunset,37.7513,-122.49381,Private room,143,1,70,2022-08-30,5.30,1,162,66,STR-0004670
43223129,Private Bedroom with Private Bathroom in SOMA,320776642,Zarina,,South of Market,37.77561,-122.41555,Private room,70,365,0,,,1,363,0,
43232625,Stay in our Mission Bay Luxury Apartment!,344265858,Landing,,South of Market,37.77364,-122.39242,Entire home/apt,206,30,0,,,1,0,0,
43271982,#Q38 Private Room.Noe Valley.Newly remodeled House,267895362,Rocky,,Noe Valley,37.75355,-122.43047,Private room,54,365,0,,,55,365,0,
43278051,Your SOMA skyline luxury getaway - close to UCSF,5166113,Morgan,,South of Market,37.77839,-122.39643,Entire home/apt,300,30,12,2022-08-29,0.44,1,223,5,
43280077,"Discounted Cozy Private Room, Golden Gate Park",79715071,Yusuke,,Outer Richmond,37.77858,-122.48545,Private room,31,30,5,2022-03-18,0.19,17,0,1,
43310054,Ashbury Heights Lemon Tree Studio near UCSF,303118342,Jesse,,Haight Ashbury,37.76756,-122.44468,Entire home/apt,95,30,1,2022-08-21,1,21,341,1,
44449677,Open Mission District Studio w/ Character,4430421,Landmark,,Mission,37.76569,-122.4189,Entire home/apt,89,30,3,2022-03-26,0.17,154,162,1,
43310461,White Swan  - Abbey Suite with Fireplace,163061723,White Swan Inn,,Downtown/Civic Center,37.789562,-122.411217,Private room,383,1,3,2020-10-21,0.12,4,234,0,Exempt
44464605,Remodeled Downtown Apartment - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78555,-122.4165,Entire home/apt,87,30,0,,,154,180,0,
43312620,"Luxury Penthouse in Russian Hill, San Francisco",122074829,Ed,,Russian Hill,37.80036,-122.41225,Entire home/apt,1200,30,4,2022-08-31,0.47,2,276,4,
